gene_1	gene_2	OG	species	dist_kaks	dist_tree	HGT_kaks	HGT_tree	HGT_topology	HGT
FORC_genomic_gene-AU210_010839	VDAG_Jr2_v4.0.NCBIorder_gene5973	OG0006210	VDAG_Jr2_v4.0.NCBIorder_vs_FORC_genomic	4.73538	0.822579	False	False	0	0
FORC_genomic_gene-AU210_008753	Fv10027v4.0_0267120c-7bf2-4850-85f4-a393b948fcd9	OG0005378	Fv10027v4.0_vs_FORC_genomic	0.375643	0.113098	False	False	0	0
FORC_genomic_gene-AU210_005209	Fv10027v4.0_14ab3339-62ab-49d2-98fd-d4e390e5009d	OG0004046	Fv10027v4.0_vs_FORC_genomic	0.277189	0.041128	False	False	0	0
FORC_genomic_gene-AU210_009049	Fv10027v4.0_6d7524c6-7f46-4aa4-90ac-456467d44525	OG0005433	Fv10027v4.0_vs_FORC_genomic	0.25223	0.069891	False	False	0	0
VDAG_CQ2_11_01_2016_d5e9f474-bdd6-4b65-a0ff-63c8d722344f	VDAG_Jr2_v4.0.NCBIorder_gene10548	OG0006479	VDAG_Jr2_v4.0.NCBIorder_vs_VDAG_CQ2_11_01_2016	0.0462935	0.07720755	False	False	0	0
Fv10027v4.0_c9eddd09-99da-46db-ba72-9df63d22b7e5	VDAG_Jr2_v4.0.NCBIorder_gene7038	OG0003606	VDAG_Jr2_v4.0.NCBIorder_vs_Fv10027v4.0	2.51111	0.67082804	False	False	0	0
Fv10027v4.0_aea06043-4006-43f4-bf17-84aa3b801c82	VDAG_CQ2_11_01_2016_54bd4a7c-899c-4c18-a0e3-5e12dcd64269	OG0003160	VDAG_CQ2_11_01_2016_vs_Fv10027v4.0	3.99498	1.6507987	False	False	0	0
Fv10027v4.0_169dd9f3-4285-40ed-aa88-5baf6523738f	VDAG_CQ2_11_01_2016_e4000aa2-4805-4c8d-b120-1ab4cde6ea47	OG0006554	VDAG_CQ2_11_01_2016_vs_Fv10027v4.0	1.4545	0.257925	False	False	0	0
FORC_genomic_gene-AU210_006496	VDAG_CQ2_11_01_2016_c0934749-02aa-45c5-beaf-4df2a639cfbc	OG0004546	VDAG_CQ2_11_01_2016_vs_FORC_genomic	2.10862	0.256093	False	False	0	0
VDAG_CQ2_11_01_2016_41c897b6-d623-4476-9f92-1b581a16bd66	VDAG_Jr2_v4.0.NCBIorder_gene3253	OG0004387	VDAG_Jr2_v4.0.NCBIorder_vs_VDAG_CQ2_11_01_2016	0.0166292	0.046492	False	False	0	0
FORC_genomic_gene-AU210_006785	VDAG_Jr2_v4.0.NCBIorder_gene8221	OG0004708	VDAG_Jr2_v4.0.NCBIorder_vs_FORC_genomic	2.38764	0.883024	False	False	0	0
VDAG_CQ2_11_01_2016_d3412f5e-822c-4f22-bbe6-d3821cccb865	VDAG_Jr2_v4.0.NCBIorder_gene9375	OG0002644	VDAG_Jr2_v4.0.NCBIorder_vs_VDAG_CQ2_11_01_2016	0.0155937	0.004075	False	False	0	0
FORC_genomic_gene-AU210_006186	Fv10027v4.0_c3a842b1-53d4-4665-8293-8b9dbf35c2a8	OG0004359	Fv10027v4.0_vs_FORC_genomic	0.169405	0.014716	False	False	0	0
Fv10027v4.0_e3b5e596-1aa3-4baa-83c1-8ddb990d2ef6	VDAG_CQ2_11_01_2016_ca8d4468-e2b2-40a8-82e7-7e310879fa63	OG0004649	VDAG_CQ2_11_01_2016_vs_Fv10027v4.0	2.48736	0.820389	False	False	0	0
VDAG_CQ2_11_01_2016_98e012bd-e4ba-4940-888d-ee230b0a016a	VDAG_Jr2_v4.0.NCBIorder_gene3625	OG0005632	VDAG_Jr2_v4.0.NCBIorder_vs_VDAG_CQ2_11_01_2016	0.317892	0.883305	False	False	0	0
VDAG_CQ2_11_01_2016_3034cbad-44f1-4d40-bbd4-5a042b8ea5d4	VDAG_Jr2_v4.0.NCBIorder_gene6513	OG0003088	VDAG_Jr2_v4.0.NCBIorder_vs_VDAG_CQ2_11_01_2016	0.00557536	0.0	False	False	0	0
Fv10027v4.0_28ce302b-ed0a-4d78-b614-f47ae351a565	VDAG_CQ2_11_01_2016_defdcd8f-5ca8-464d-9699-37fd010d709e	OG0004770	VDAG_CQ2_11_01_2016_vs_Fv10027v4.0	3.00261	1.0891821	False	False	0	0
FORC_genomic_gene-AU210_011719	Fv10027v4.0_a16c4f5f-2290-488d-beae-b8379b7e4198	OG0006495	Fv10027v4.0_vs_FORC_genomic	0.196958	0.05738	False	False	0	0
FORC_genomic_gene-AU210_011584	Fv10027v4.0_698f7578-f100-42f1-bfe3-883cafbebd80	OG0006424	Fv10027v4.0_vs_FORC_genomic	0.17246	0.172111	False	False	0	0
FORC_genomic_gene-AU210_002402	Fv10027v4.0_6515a7b1-3d24-432a-b1eb-ac695a0e0161	OG0002834	Fv10027v4.0_vs_FORC_genomic	0.1904	0.153726	False	False	0	0
VDAG_CQ2_11_01_2016_9cd38fa4-f5d1-4211-bce4-2d2de241a261	VDAG_Jr2_v4.0.NCBIorder_gene5113	OG0002124	VDAG_Jr2_v4.0.NCBIorder_vs_VDAG_CQ2_11_01_2016	0.00780199	0.328092	False	False	0	0
VDAG_CQ2_11_01_2016_3c9b84bd-a0ab-4781-ae34-70cbbf5a2213	VDAG_Jr2_v4.0.NCBIorder_gene286	OG0002624	VDAG_Jr2_v4.0.NCBIorder_vs_VDAG_CQ2_11_01_2016	0.0131618	0.001291	False	False	0	0
VDAG_CQ2_11_01_2016_033cdf43-41ce-491e-b044-c3d2145eac60	VDAG_Jr2_v4.0.NCBIorder_gene8180	OG0004777	VDAG_Jr2_v4.0.NCBIorder_vs_VDAG_CQ2_11_01_2016	0.0217409	0.076592	False	False	0	0
VDAG_CQ2_11_01_2016_e6c9336e-49cd-43eb-9c31-9df69147f0f3	VDAG_Jr2_v4.0.NCBIorder_gene10495	OG0006496	VDAG_Jr2_v4.0.NCBIorder_vs_VDAG_CQ2_11_01_2016	0.023129	0.20915489	False	False	0	0
FORC_genomic_gene-AU210_002552	Fv10027v4.0_d5f68ee4-5d5b-41a6-98f0-f86b9c691c5f	OG0002899	Fv10027v4.0_vs_FORC_genomic	0.250231	0.022398	False	False	0	0
VDAG_CQ2_11_01_2016_f3940963-849a-4e1f-886d-b8352fecd510	VDAG_Jr2_v4.0.NCBIorder_gene819	OG0004316	VDAG_Jr2_v4.0.NCBIorder_vs_VDAG_CQ2_11_01_2016	0.0224079	0.15544048	False	False	0	0
FORC_genomic_gene-AU210_006346	VDAG_Jr2_v4.0.NCBIorder_gene7629	OG0004456	VDAG_Jr2_v4.0.NCBIorder_vs_FORC_genomic	2.80614	1.9000611	False	False	0	0
FORC_genomic_gene-AU210_009759	Fv10027v4.0_7aea7a05-2d7d-4e19-9599-4d9c6abe9a07	OG0005791	Fv10027v4.0_vs_FORC_genomic	0.194819	0.066455	False	False	0	0
FORC_genomic_gene-AU210_014057	Fv10027v4.0_d4bc0a19-c1e2-4fdf-a863-af0058a55228	OG0006816	Fv10027v4.0_vs_FORC_genomic	0.197692	0.022023	False	False	0	0
FORC_genomic_gene-AU210_005295	Fv10027v4.0_c2c21154-89e7-44e4-a2a0-b435c3520b86	OG0004075	Fv10027v4.0_vs_FORC_genomic	0.549033	0.012305	False	False	0	0
FORC_genomic_gene-AU210_009777	VDAG_CQ2_11_01_2016_320dc24d-c6ba-4509-8e2d-ed5e32960c99	OG0005801	VDAG_CQ2_11_01_2016_vs_FORC_genomic	2.39909	1.369577	False	False	0	0
FORC_genomic_gene-AU210_004978	Fv10027v4.0_7c398c6e-3143-49e2-8939-0f71136312b2	OG0003938	Fv10027v4.0_vs_FORC_genomic	0.383447	0.055935	False	False	0	0
VDAG_CQ2_11_01_2016_c5246f03-08c1-4769-8230-f5a72b14e575	VDAG_Jr2_v4.0.NCBIorder_gene4845	OG0005214	VDAG_Jr2_v4.0.NCBIorder_vs_VDAG_CQ2_11_01_2016	0.00355106	0.022661	False	False	0	0
FORC_genomic_gene-AU210_003018	Fv10027v4.0_6a3fc537-4ac4-48b1-9900-f6b326a1a319	OG0003152	Fv10027v4.0_vs_FORC_genomic	0.199427	0.081799	False	False	0	0
VDAG_CQ2_11_01_2016_c38b47fa-1a1c-412a-8967-da79ff994cbe	VDAG_Jr2_v4.0.NCBIorder_gene2686	OG0002694	VDAG_Jr2_v4.0.NCBIorder_vs_VDAG_CQ2_11_01_2016	0.00505842	0.019839	False	False	0	0
VDAG_CQ2_11_01_2016_1925d1a3-0760-429d-b537-46dfcb486633	VDAG_Jr2_v4.0.NCBIorder_gene7785	OG0006049	VDAG_Jr2_v4.0.NCBIorder_vs_VDAG_CQ2_11_01_2016	0.0165459	0.22677444	False	False	0	0
Fv10027v4.0_0267120c-7bf2-4850-85f4-a393b948fcd9	VDAG_CQ2_11_01_2016_bcdb14a6-9160-49d5-8de3-cf36399e9217	OG0005378	VDAG_CQ2_11_01_2016_vs_Fv10027v4.0	1.42823	0.553232	False	False	0	0
VDAG_CQ2_11_01_2016_c955de4f-3f89-4edc-8862-8c3eecbf29dd	VDAG_Jr2_v4.0.NCBIorder_gene9015	OG0003997	VDAG_Jr2_v4.0.NCBIorder_vs_VDAG_CQ2_11_01_2016	0.00961444	0.006996	False	False	0	0
FORC_genomic_gene-AU210_008079	Fv10027v4.0_ed1c25aa-2f66-4076-a596-95a1a5ada692	OG0005152	Fv10027v4.0_vs_FORC_genomic	0.203455	0.09901756	False	False	0	0
Fv10027v4.0_1876f443-9826-4d78-bfb7-63b8d6a0f01b	VDAG_CQ2_11_01_2016_20f0f36c-54aa-4ba3-9340-f4060cf424fe	OG0003023	VDAG_CQ2_11_01_2016_vs_Fv10027v4.0	2.37376	1.105148	False	False	0	0
FORC_genomic_gene-AU210_010303	VDAG_Jr2_v4.0.NCBIorder_gene7378	OG0005916	VDAG_Jr2_v4.0.NCBIorder_vs_FORC_genomic	2.68601	0.9797152	False	False	0	0
FORC_genomic_gene-AU210_008834	Fv10027v4.0_fe6dd164-bb2a-49ea-9d1b-30aac4d11825	OG0005386	Fv10027v4.0_vs_FORC_genomic	0.443586	0.047385	False	False	0	0
FORC_genomic_gene-AU210_000898	Fv10027v4.0_a671aec3-bf91-45b6-be37-084473b13fa6	OG0002259	Fv10027v4.0_vs_FORC_genomic	0.203926	0.081385	False	False	0	0
VDAG_CQ2_11_01_2016_21769b69-795e-485e-9088-300b8d82fd63	VDAG_Jr2_v4.0.NCBIorder_gene6323	OG0003559	VDAG_Jr2_v4.0.NCBIorder_vs_VDAG_CQ2_11_01_2016	0.0038664	0.0	False	False	0	0
FORC_genomic_gene-AU210_001097	Fv10027v4.0_8b7cf323-464d-46c2-a797-ff421f75478e	OG0002375	Fv10027v4.0_vs_FORC_genomic	0.224365	0.035775	False	False	0	0
FORC_genomic_gene-AU210_016254	Fv10027v4.0_d5b08585-a177-442e-92ec-20d0cd9874ab	OG0006980	Fv10027v4.0_vs_FORC_genomic	1.69168	0.78261685	False	False	0	0
FORC_genomic_gene-AU210_002401	Fv10027v4.0_b3eec479-755e-448d-9baa-f2f02af8175d	OG0002833	Fv10027v4.0_vs_FORC_genomic	0.452376	0.058229	False	False	0	0
FORC_genomic_gene-AU210_014878	Fv10027v4.0_62f25b80-6be5-4e0f-8ce6-25ebb37b2083	OG0006880	Fv10027v4.0_vs_FORC_genomic	1.10098	0.151986	False	False	0	0
FORC_genomic_gene-AU210_003192	VDAG_Jr2_v4.0.NCBIorder_gene2420	OG0003258	VDAG_Jr2_v4.0.NCBIorder_vs_FORC_genomic	2.36765	0.430027	False	False	0	0
VDAG_CQ2_11_01_2016_d1037ed4-2ac2-44db-8de7-a2dc9ba8695f	VDAG_Jr2_v4.0.NCBIorder_gene5334	OG0005548	VDAG_Jr2_v4.0.NCBIorder_vs_VDAG_CQ2_11_01_2016	0.0132018	0.004119	False	False	0	0
FORC_genomic_gene-AU210_002791	Fv10027v4.0_105f63b9-33de-4d27-8ccb-93ae28c1b971	OG0003031	Fv10027v4.0_vs_FORC_genomic	0.184143	0.088448	False	False	0	0
FORC_genomic_gene-AU210_000937	Fv10027v4.0_8a34fdf3-93d8-4e3e-8ce4-6b0b91ee26de	OG0002286	Fv10027v4.0_vs_FORC_genomic	0.208215	0.078781	False	False	0	0
FORC_genomic_gene-AU210_005045	Fv10027v4.0_97037a4b-725b-44f5-bd65-8bb117e057c9	OG0003980	Fv10027v4.0_vs_FORC_genomic	0.217343	0.122332	False	False	0	0
FORC_genomic_gene-AU210_006763	VDAG_Jr2_v4.0.NCBIorder_gene8319	OG0004698	VDAG_Jr2_v4.0.NCBIorder_vs_FORC_genomic	2.28871	0.683563	False	False	0	0
FORC_genomic_gene-AU210_000595	Fv10027v4.0_f3cf1637-750b-49a0-894c-0966c3b39fc7	OG0002105	Fv10027v4.0_vs_FORC_genomic	0.213755	0.041939	False	False	0	0
VDAG_CQ2_11_01_2016_6e00ff52-e363-41ad-953c-898097958d89	VDAG_Jr2_v4.0.NCBIorder_gene4596	OG0002292	VDAG_Jr2_v4.0.NCBIorder_vs_VDAG_CQ2_11_01_2016	0.020928	0.015316	False	False	0	0
FORC_genomic_gene-AU210_007790	VDAG_Jr2_v4.0.NCBIorder_gene1506	OG0004987	VDAG_Jr2_v4.0.NCBIorder_vs_FORC_genomic	1.99482	0.286394	False	False	0	0
FORC_genomic_gene-AU210_010724	VDAG_Jr2_v4.0.NCBIorder_gene3525	OG0006152	VDAG_Jr2_v4.0.NCBIorder_vs_FORC_genomic	2.18102	0.406885	False	False	0	0
VDAG_CQ2_11_01_2016_868ab384-bfd3-4c0d-a71e-6c7c975ca0cc	VDAG_Jr2_v4.0.NCBIorder_gene9240	OG0004072	VDAG_Jr2_v4.0.NCBIorder_vs_VDAG_CQ2_11_01_2016	0.0137143	0.083459616	False	False	0	0
FORC_genomic_gene-AU210_002603	Fv10027v4.0_1a90737d-c106-4469-b1fc-957ff227837d	OG0002919	Fv10027v4.0_vs_FORC_genomic	0.229758	0.179485	False	False	0	0
VDAG_CQ2_11_01_2016_ad29c163-68b1-4625-ba1d-a6632b703d34	VDAG_Jr2_v4.0.NCBIorder_gene9886	OG0006101	VDAG_Jr2_v4.0.NCBIorder_vs_VDAG_CQ2_11_01_2016	0.00742613	0.0	False	False	0	0
VDAG_CQ2_11_01_2016_9c5e6268-2d34-472a-a4e7-06eac6c0b251	VDAG_Jr2_v4.0.NCBIorder_gene3501	OG0002020	VDAG_Jr2_v4.0.NCBIorder_vs_VDAG_CQ2_11_01_2016	0.0178089	0.001016	False	False	0	0
VDAG_CQ2_11_01_2016_30b1ccbd-584d-43c7-85f2-ba349878fe38	VDAG_Jr2_v4.0.NCBIorder_gene6403	OG0002492	VDAG_Jr2_v4.0.NCBIorder_vs_VDAG_CQ2_11_01_2016	0.00347766	0.006413	False	False	0	0
FORC_genomic_gene-AU210_013033	VDAG_Jr2_v4.0.NCBIorder_gene2653	OG0006707	VDAG_Jr2_v4.0.NCBIorder_vs_FORC_genomic	1.0739	0.87465	False	False	0	0
VDAG_CQ2_11_01_2016_f3ad2864-1e82-43a5-8b38-a48c709043e5	VDAG_Jr2_v4.0.NCBIorder_gene5232	OG0002981	VDAG_Jr2_v4.0.NCBIorder_vs_VDAG_CQ2_11_01_2016	0.00332605	0.083116	False	False	0	0
FORC_genomic_gene-AU210_007855	VDAG_CQ2_11_01_2016_26c9e15d-0eab-4ebf-b65b-a7f34ac9b682	OG0005024	VDAG_CQ2_11_01_2016_vs_FORC_genomic	2.98907	0.275412	False	False	0	0
VDAG_CQ2_11_01_2016_3222aeba-59fb-4daa-8671-c359d1c7155f	VDAG_Jr2_v4.0.NCBIorder_gene5805	OG0003539	VDAG_Jr2_v4.0.NCBIorder_vs_VDAG_CQ2_11_01_2016	0.0280916	0.340326	False	False	0	0
FORC_genomic_gene-AU210_009341	VDAG_Jr2_v4.0.NCBIorder_gene4215	OG0005597	VDAG_Jr2_v4.0.NCBIorder_vs_FORC_genomic	3.00993	0.39801744	False	False	0	0
FORC_genomic_gene-AU210_003169	VDAG_CQ2_11_01_2016_7d1654fd-a4d4-48f3-9c6a-56255c6ec778	OG0003245	VDAG_CQ2_11_01_2016_vs_FORC_genomic	1.17939	0.37253	False	False	0	0
FORC_genomic_gene-AU210_005826	VDAG_Jr2_v4.0.NCBIorder_gene573	OG0004154	VDAG_Jr2_v4.0.NCBIorder_vs_FORC_genomic	2.90254	0.895593	False	False	0	0
FORC_genomic_gene-AU210_008478	VDAG_Jr2_v4.0.NCBIorder_gene9799	OG0005348	VDAG_Jr2_v4.0.NCBIorder_vs_FORC_genomic	1.34464	0.347932	False	False	0	0
VDAG_CQ2_11_01_2016_f88e8727-634e-4527-a67e-878db0f5ba89	VDAG_Jr2_v4.0.NCBIorder_gene8500	OG0005300	VDAG_Jr2_v4.0.NCBIorder_vs_VDAG_CQ2_11_01_2016	0.0190947	0.20359	False	False	0	0
FORC_genomic_gene-AU210_003086	Fv10027v4.0_7ba65868-4640-478b-b6ec-d29f260a70da	OG0003199	Fv10027v4.0_vs_FORC_genomic	0.229681	0.016139	False	False	0	0
VDAG_CQ2_11_01_2016_71842707-16a9-4138-868c-d529d074baa4	VDAG_Jr2_v4.0.NCBIorder_gene4286	OG0005477	VDAG_Jr2_v4.0.NCBIorder_vs_VDAG_CQ2_11_01_2016	0.0387105	0.040909	False	False	0	0
FORC_genomic_gene-AU210_009680	VDAG_CQ2_11_01_2016_fd76dd75-d1c2-40c9-9198-9946ce890c21	OG0005748	VDAG_CQ2_11_01_2016_vs_FORC_genomic	2.40142	0.626279	False	False	0	0
FORC_genomic_gene-AU210_010434	Fv10027v4.0_d4128484-8e9b-4fde-918c-9afa74cc5bae	OG0005990	Fv10027v4.0_vs_FORC_genomic	0.242976	0.057745	False	False	0	0
FORC_genomic_gene-AU210_006125	VDAG_Jr2_v4.0.NCBIorder_gene965	OG0004325	VDAG_Jr2_v4.0.NCBIorder_vs_FORC_genomic	2.37215	0.971092	False	False	0	0
VDAG_CQ2_11_01_2016_03248e73-7ab7-4c07-83ca-7a198688410c	VDAG_Jr2_v4.0.NCBIorder_gene3322	OG0004653	VDAG_Jr2_v4.0.NCBIorder_vs_VDAG_CQ2_11_01_2016	0.0109638	0.221192	False	False	0	0
VDAG_CQ2_11_01_2016_6343d74e-8ccc-4865-a264-0bf72cc611aa	VDAG_Jr2_v4.0.NCBIorder_gene6281	OG0003655	VDAG_Jr2_v4.0.NCBIorder_vs_VDAG_CQ2_11_01_2016	0.00747045	0.0	False	False	0	0
FORC_genomic_gene-AU210_002496	Fv10027v4.0_2ff5bdad-474d-4ba2-9e8c-1c3084baca59	OG0002871	Fv10027v4.0_vs_FORC_genomic	0.238363	0.083328	False	False	0	0
FORC_genomic_gene-AU210_000399	VDAG_Jr2_v4.0.NCBIorder_gene442	OG0001989	VDAG_Jr2_v4.0.NCBIorder_vs_FORC_genomic	1.88237	0.368727	False	False	0	0
VDAG_CQ2_11_01_2016_1f988825-fd35-4006-a87b-c5746094c406	VDAG_Jr2_v4.0.NCBIorder_gene3204	OG0003824	VDAG_Jr2_v4.0.NCBIorder_vs_VDAG_CQ2_11_01_2016	0.0133909	0.005015	False	False	0	0
FORC_genomic_gene-AU210_012045	Fv10027v4.0_9f344726-fed3-414e-b93f-7699de2bd157	OG0006616	Fv10027v4.0_vs_FORC_genomic	0.512993	0.040056	False	False	0	0
FORC_genomic_gene-AU210_009200	Fv10027v4.0_2cfc10fc-b597-4726-ba8a-c6459c447a3c	OG0005522	Fv10027v4.0_vs_FORC_genomic	0.156765	0.025027	False	False	0	0
VDAG_CQ2_11_01_2016_85a371bc-4a09-427e-bc3a-f0deaa50c5eb	VDAG_Jr2_v4.0.NCBIorder_gene9000	OG0004004	VDAG_Jr2_v4.0.NCBIorder_vs_VDAG_CQ2_11_01_2016	0.0512833	0.454758	False	False	0	0
FORC_genomic_gene-AU210_008952	Fv10027v4.0_4c97aeb7-7a78-42eb-9a89-d0e045e6de23	OG0005406	Fv10027v4.0_vs_FORC_genomic	0.457363	0.083958	False	False	0	0
FORC_genomic_gene-AU210_007798	VDAG_Jr2_v4.0.NCBIorder_gene1371	OG0004993	VDAG_Jr2_v4.0.NCBIorder_vs_FORC_genomic	1.47858	0.291233	False	False	0	0
FORC_genomic_gene-AU210_011398	VDAG_Jr2_v4.0.NCBIorder_gene2591	OG0006336	VDAG_Jr2_v4.0.NCBIorder_vs_FORC_genomic	3.47522	1.875814	False	False	0	0
FORC_genomic_gene-AU210_005227	VDAG_Jr2_v4.0.NCBIorder_gene6888	OG0004053	VDAG_Jr2_v4.0.NCBIorder_vs_FORC_genomic	2.25534	0.8327479	False	False	0	0
FORC_genomic_gene-AU210_003442	VDAG_Jr2_v4.0.NCBIorder_gene2071	OG0003392	VDAG_Jr2_v4.0.NCBIorder_vs_FORC_genomic	1.93461	0.43733045	False	False	0	0
FORC_genomic_gene-AU210_005410	VDAG_Jr2_v4.0.NCBIorder_gene6788	OG0004091	VDAG_Jr2_v4.0.NCBIorder_vs_FORC_genomic	2.10993	0.304063	False	False	0	0
FORC_genomic_gene-AU210_006570	VDAG_Jr2_v4.0.NCBIorder_gene8309	OG0004585	VDAG_Jr2_v4.0.NCBIorder_vs_FORC_genomic	1.78814	0.718901	False	False	0	0
VDAG_CQ2_11_01_2016_949e319e-9d59-4b1e-b339-962190f8d11d	VDAG_Jr2_v4.0.NCBIorder_gene11118	OG0005996	VDAG_Jr2_v4.0.NCBIorder_vs_VDAG_CQ2_11_01_2016	0.0193621	0.4146676	False	False	0	0
FORC_genomic_gene-AU210_010626	Fv10027v4.0_a6630158-7bfa-4bbd-89a5-53a43d1684a2	OG0006094	Fv10027v4.0_vs_FORC_genomic	0.174939	0.047574	False	False	0	0
FORC_genomic_gene-AU210_012842	Fv10027v4.0_116bcdf4-8301-402e-9187-ed04443dfaae	OG0006685	Fv10027v4.0_vs_FORC_genomic	0.598628	0.119967	False	False	0	0
FORC_genomic_gene-AU210_011933	Fv10027v4.0_bd5d8c68-8733-4a34-81c6-929f04b32299	OG0006581	Fv10027v4.0_vs_FORC_genomic	0.229678	0.042196	False	False	0	0
VDAG_CQ2_11_01_2016_1ad4a052-d522-491d-b77f-bd4dc38b983b	VDAG_Jr2_v4.0.NCBIorder_gene3686	OG0005464	VDAG_Jr2_v4.0.NCBIorder_vs_VDAG_CQ2_11_01_2016	0.0204247	0.010737	False	False	0	0
FORC_genomic_gene-AU210_010591	VDAG_Jr2_v4.0.NCBIorder_gene10008	OG0006072	VDAG_Jr2_v4.0.NCBIorder_vs_FORC_genomic	3.08108	0.8032689	False	False	0	0
FORC_genomic_gene-AU210_010538	Fv10027v4.0_763016cc-dae7-4e4b-82b2-3c6ba9c5e950	OG0006047	Fv10027v4.0_vs_FORC_genomic	0.170434	0.36307892	False	False	0	0
VDAG_CQ2_11_01_2016_3a58559c-7e5d-4f5f-8bc9-6e692c0529e4	VDAG_Jr2_v4.0.NCBIorder_gene6579	OG0003350	VDAG_Jr2_v4.0.NCBIorder_vs_VDAG_CQ2_11_01_2016	0.00668317	0.007788	False	False	0	0
FORC_genomic_gene-AU210_011993	Fv10027v4.0_7a0fde93-1e51-423c-a4e1-2eefc6023986	OG0006600	Fv10027v4.0_vs_FORC_genomic	0.665035	0.053055	False	False	0	0
FORC_genomic_gene-AU210_005012	Fv10027v4.0_6295d424-2259-4f84-ac9e-412ac27f4040	OG0003958	Fv10027v4.0_vs_FORC_genomic	0.172597	0.016288	False	False	0	0
FORC_genomic_gene-AU210_006785	Fv10027v4.0_607eecf1-6405-42f8-9381-175bf61a578d	OG0004708	Fv10027v4.0_vs_FORC_genomic	0.145996	0.042253	False	False	0	0
FORC_genomic_gene-AU210_000276	Fv10027v4.0_42992829-30ed-412d-8847-452057b25f81	OG0001927	Fv10027v4.0_vs_FORC_genomic	0.221316	0.011811	False	False	0	0
Fv10027v4.0_049d263a-bbfc-4106-a957-176b5fbd06b6	VDAG_CQ2_11_01_2016_05fae80a-87a4-4ae4-ab22-690f684cd753	OG0003565	VDAG_CQ2_11_01_2016_vs_Fv10027v4.0	2.34201	0.218871	False	False	0	0
FORC_genomic_gene-AU210_011936	VDAG_CQ2_11_01_2016_181e1a54-1b67-4bd2-8120-88a560f9a127	OG0006584	VDAG_CQ2_11_01_2016_vs_FORC_genomic	3.92755	0.978612	False	False	0	0
FORC_genomic_gene-AU210_006129	Fv10027v4.0_17d4d3dd-5e68-4d41-a090-b21cc420efbf	OG0004328	Fv10027v4.0_vs_FORC_genomic	0.241102	0.024015	False	False	0	0
FORC_genomic_gene-AU210_002311	Fv10027v4.0_c80a9254-af4f-4b84-bb10-db839a51bb68	OG0002814	Fv10027v4.0_vs_FORC_genomic	0.482667	0.023808	False	False	0	0
FORC_genomic_gene-AU210_008862	Fv10027v4.0_ae9205cb-ae74-4f32-8109-d006eb794887	OG0005395	Fv10027v4.0_vs_FORC_genomic	0.466322	0.138806	False	False	0	0
Fv10027v4.0_fe046018-8639-4942-b5cf-b25ab4d4eb04	VDAG_CQ2_11_01_2016_09eaa20f-532a-4a19-af87-67d1cb809ab9	OG0005855	VDAG_CQ2_11_01_2016_vs_Fv10027v4.0	1.92474	0.386586	False	False	0	0
FORC_genomic_gene-AU210_008317	Fv10027v4.0_141224c1-b08e-4928-9854-4ca9bd155274	OG0005256	Fv10027v4.0_vs_FORC_genomic	0.204863	0.053174	False	False	0	0
VDAG_CQ2_11_01_2016_b123e4a1-5942-4b36-89d0-caf176098410	VDAG_Jr2_v4.0.NCBIorder_gene5821	OG0006914	VDAG_Jr2_v4.0.NCBIorder_vs_VDAG_CQ2_11_01_2016	0.00402658	0.312856	False	False	0	0
FORC_genomic_gene-AU210_012078	Fv10027v4.0_bfd0767e-1f51-437d-a4a7-635027e1f50d	OG0006623	Fv10027v4.0_vs_FORC_genomic	0.996367	0.152953	False	False	0	0
VDAG_CQ2_11_01_2016_5c6b40fb-dff6-45b0-adff-667cb62baa32	VDAG_Jr2_v4.0.NCBIorder_gene5891	OG0001903	VDAG_Jr2_v4.0.NCBIorder_vs_VDAG_CQ2_11_01_2016	0.0141658	0.046772	False	False	0	0
VDAG_CQ2_11_01_2016_12d4885d-748e-4c7c-b5e8-652d263d783b	VDAG_Jr2_v4.0.NCBIorder_gene5315	OG0005573	VDAG_Jr2_v4.0.NCBIorder_vs_VDAG_CQ2_11_01_2016	0.0446455	0.244675	False	False	0	0
FORC_genomic_gene-AU210_004500	Fv10027v4.0_11d77712-ed95-43c0-8505-99954fcacd70	OG0003815	Fv10027v4.0_vs_FORC_genomic	0.165689	0.016843	False	False	0	0
FORC_genomic_gene-AU210_000232	Fv10027v4.0_b9f02683-0640-474c-aa10-7669fe897871	OG0001909	Fv10027v4.0_vs_FORC_genomic	0.157099	0.330896	False	False	0	0
FORC_genomic_gene-AU210_004750	Fv10027v4.0_4134d694-954e-4d1f-8091-8a922079a42f	OG0003871	Fv10027v4.0_vs_FORC_genomic	0.422697	0.178185	False	False	0	0
VDAG_CQ2_11_01_2016_e0a6e9df-ce1c-4f1a-8e6f-2a85b5aab450	VDAG_Jr2_v4.0.NCBIorder_gene5740	OG0001960	VDAG_Jr2_v4.0.NCBIorder_vs_VDAG_CQ2_11_01_2016	0.0057123	0.00722	False	False	0	0
FORC_genomic_gene-AU210_011621	Fv10027v4.0_34ddbe26-2685-4415-a3d5-8d573caa57a1	OG0006446	Fv10027v4.0_vs_FORC_genomic	0.180696	0.059462	False	False	0	0
VDAG_CQ2_11_01_2016_ca1a2308-03b0-4e9c-8054-b4eadb6fb7d4	VDAG_Jr2_v4.0.NCBIorder_gene11100	OG0002413	VDAG_Jr2_v4.0.NCBIorder_vs_VDAG_CQ2_11_01_2016	0.0123911	0.02693	False	False	0	0
